,id,npo,year,metric_id,metric_code,metric_name,unit,office,office_type,home_office,region,scenario,value_us_consolidated,value_non_consolidated,currency,metric_description,check_not_same_value_us,office_type_fe,graph_fe,region_gsheet_andreas,Field1,office_gsheet_andreas,value_non_consolidated_float,group_dataset,office_type_gsheet_andreas,country_gsheet_andreas,value_us_consolidated_float,OBJECTID_1,country_opensource_data_name,year_time,office_1,country
73,6358,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-India,National Office,National Office,Asia/Pacific,Actual,650570.0,650570.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-India,650570.0,non_regional,National Office / Partners,India,650570.0,0,India,2025-01-01 00:00:00,,India
74,6359,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Indonesia,National Office,National Office,Asia/Pacific,Actual,6682.0,6682.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Indonesia,6682.0,non_regional,National Office / Partners,Indonesia,6682.0,0,Indonesia,2025-01-01 00:00:00,,Indonesia
75,6360,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Italy,National Office,National Office,Europe,Actual,109410.0,109410.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Italy,109410.0,non_regional,National Office / Partners,Italy,109410.0,0,Italy,2025-01-01 00:00:00,,Italy
76,6361,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Japan,National Office,National Office,Asia/Pacific,Actual,49813.0,49813.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Japan,49813.0,non_regional,National Office / Partners,Japan,49813.0,0,Japan,2025-01-01 00:00:00,,Japan
77,6362,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Kenya,National Office,National Office,Africa,Actual,87.0,87.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Kenya,87.0,non_regional,National Office / Partners,Kenya,87.0,0,Kenya,2025-01-01 00:00:00,,Kenya
78,6363,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Korea,National Office,National Office,Asia/Pacific,Actual,228595.0,228595.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Korea,228595.0,non_regional,National Office / Partners,South Korea,228595.0,0,"Korea, Republic of",2025-01-01 00:00:00,,South Korea
79,6364,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Laos,Country Office,International Country Office,Asia/Pacific,Actual,5.0,5.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Laos,5.0,non_regional,Country Office,Laos,5.0,0,Lao People's Democratic Republic,2025-01-01 00:00:00,,Laos
80,6365,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Madagascar,Country Office,International Country Office,Africa,Actual,2.0,2.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Madagascar,2.0,non_regional,Country Office,Madagascar,2.0,0,Madagascar,2025-01-01 00:00:00,,Madagascar
81,6366,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Malaysia,National Office,National Office,Asia/Pacific,Actual,293133.0,293133.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Malaysia,293133.0,non_regional,National Office / Partners,Malaysia,293133.0,0,Malaysia,2025-01-01 00:00:00,,Malaysia
82,6368,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mexico,Country Office,US Country Office,Latin America/Caribbean,Actual,540.0,540.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Mexico,540.0,non_regional,Country Office,Mexico,540.0,0,Mexico,2025-01-01 00:00:00,,Mexico
83,6369,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mongolia,Country Office,International Country Office,Asia/Pacific,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Mongolia,0.0,non_regional,Country Office,Mongolia,0.0,0,Mongolia,2025-01-01 00:00:00,,Mongolia
84,6370,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Mozambique,Country Office,International Country Office,Africa,Actual,23.0,23.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Mozambique,23.0,non_regional,Country Office,Mozambique,23.0,0,Mozambique,2025-01-01 00:00:00,,Mozambique
85,6371,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Myanmar,Country Office,International Country Office,Asia/Pacific,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Myanmar,1.0,non_regional,Country Office,Myanmar,1.0,0,Burma,2025-01-01 00:00:00,,Myanmar
86,6372,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Namibia,Country Office,US Country Office,Africa,Actual,17.0,17.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Namibia,17.0,non_regional,Country Office,Namibia,17.0,0,Namibia,2025-01-01 00:00:00,,Namibia
87,6373,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Nepal,Country Office,US Country Office,Asia/Pacific,Actual,3.0,3.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Nepal,3.0,non_regional,Country Office,Nepal,3.0,0,Nepal,2025-01-01 00:00:00,,Nepal
88,6374,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Netherlands,National Office,National Office,Europe,Actual,890360.0,890360.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Netherlands,890360.0,non_regional,National Office / Partners,Netherlands,890360.0,0,Netherlands,2025-01-01 00:00:00,,Netherlands
89,6375,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-New Zealand,National Office,National Office,Asia/Pacific,Actual,40795.0,40795.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-New Zealand,40795.0,non_regional,National Office / Partners,New Zealand,40795.0,0,New Zealand,2025-01-01 00:00:00,,New Zealand
90,6377,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Norway,National Office,National Office,Europe,Actual,330856.0,330856.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Norway,330856.0,non_regional,National Office / Partners,Norway,330856.0,0,Norway,2025-01-01 00:00:00,,Norway
91,6379,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Pakistan,National Office,National Office,Asia/Pacific,Actual,21393.0,21393.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Pakistan,21393.0,non_regional,National Office / Partners,Pakistan,21393.0,0,Pakistan,2025-01-01 00:00:00,,Pakistan
92,6380,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Paraguay,Country Office,US Country Office,Latin America/Caribbean,Actual,35.0,35.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Paraguay,35.0,non_regional,Country Office,Paraguay,35.0,0,Paraguay,2025-01-01 00:00:00,,Paraguay
93,6381,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Peru,Country Office,US Country Office,Latin America/Caribbean,Actual,18.0,18.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Peru,18.0,non_regional,Country Office,Peru,18.0,0,Peru,2025-01-01 00:00:00,,Peru
94,6382,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Philippines,National Office,National Office,Asia/Pacific,Actual,1468.0,1468.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Philippines,1468.0,non_regional,National Office / Partners,Philippines,1468.0,0,Philippines,2025-01-01 00:00:00,,Philippines
95,6383,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Poland,National Office,National Office,Europe,Actual,235853.0,235853.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Poland,235853.0,non_regional,National Office / Partners,Poland,235853.0,0,Poland,2025-01-01 00:00:00,,Poland
96,6384,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Republic of the Congo,Country Office,International Country Office,Africa,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Republic of the Congo,1.0,non_regional,Country Office,Republic of Congo,1.0,0,Congo,2025-01-01 00:00:00,,Republic of Congo
97,6385,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Singapore,National Office,National Office,Asia/Pacific,Actual,20510.0,20510.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Singapore,20510.0,non_regional,National Office / Partners,Singapore,20510.0,0,Singapore,2025-01-01 00:00:00,,Singapore
98,6386,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-South Africa,National Office,National Office,Africa,Actual,15693.0,15693.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-South Africa,15693.0,non_regional,National Office / Partners,South Africa,15693.0,0,South Africa,2025-01-01 00:00:00,,South Africa
99,6387,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Spain,National Office,National Office,Europe,Actual,2581345.0,2581345.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Spain,2581345.0,non_regional,National Office / Partners,Spain,2581345.0,0,Spain,2025-01-01 00:00:00,,Spain
100,6388,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Sweden,National Office,National Office,Europe,Actual,507582.0,507582.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Sweden,507582.0,non_regional,National Office / Partners,Sweden,507582.0,0,Sweden,2025-01-01 00:00:00,,Sweden
101,6389,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Switzerland,National Office,National Office,Europe,Actual,177359.0,177359.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Switzerland,177359.0,non_regional,National Office / Partners,Switzerland,177359.0,0,Switzerland,2025-01-01 00:00:00,,Switzerland
102,6390,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Tanzania,Country Office,International Country Office,Africa,Actual,5.0,5.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Tanzania,5.0,non_regional,Country Office,"Tanzania, United Republic of",5.0,0,United Republic of Tanzania,2025-01-01 00:00:00,,"Tanzania, United Republic of"
103,6391,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Thailand,Country Office,International Country Office,Asia/Pacific,Actual,13008.0,13008.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Thailand,13008.0,non_regional,Country Office,Thailand,13008.0,0,Thailand,2025-01-01 00:00:00,,Thailand
104,6392,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Turkey,National Office,National Office,Europe,Actual,19600.0,19600.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Turkey,19600.0,non_regional,National Office / Partners,Turkey,19600.0,0,Turkey,2025-01-01 00:00:00,,Turkey
105,6393,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Uganda,Country Office,International Country Office,Africa,Actual,1.0,1.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Uganda,1.0,non_regional,Country Office,Uganda,1.0,0,Uganda,2025-01-01 00:00:00,,Uganda
106,6394,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-UK,National Office,National Office,Europe,Actual,701277.0,701277.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-UK,701277.0,non_regional,National Office / Partners,United Kingdom,701277.0,0,United Kingdom,2025-01-01 00:00:00,,United Kingdom
107,6395,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-US,National Office,National Office,North America,Actual,1144000.0,1149558.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",1,National Office / Partners,Supporters & Partners (EUR) by WWF Office,North America,0,WWF-US,1149558.0,non_regional,National Office / Partners,United States of America,1144000.0,0,United States,2025-01-01 00:00:00,,United States of America
108,6396,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Vietnam,Country Office,International Country Office,Asia/Pacific,Actual,3.0,3.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Vietnam,3.0,non_regional,Country Office,Vietnam,3.0,0,Viet Nam,2025-01-01 00:00:00,,Vietnam
109,6397,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Zambia,Country Office,International Country Office,Africa,Actual,0.0,0.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Zambia,0.0,non_regional,Country Office,Zambia,0.0,0,Zambia,2025-01-01 00:00:00,,Zambia
110,6398,NPO FY2025,2025,1354.0,DDD400,Total Supporters and partners,Number,WWF-Zimbabwe,Country Office,International Country Office,Africa,Actual,4.0,4.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Africa,0,WWF-Zimbabwe,4.0,non_regional,Country Office,Zimbabwe,4.0,0,Zimbabwe,2025-01-01 00:00:00,,Zimbabwe
111,14819,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,Associação Natureza Portugal (ANP),Partners,National Office,Europe,Actual,3703.0,3703.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,Associação Natureza Portugal (ANP),3703.0,non_regional,National Office / Partners / Partners,Portugal,3703.0,0,Portugal,2024-01-01 00:00:00,,Portugal
112,14820,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,Emirates Nature (UAE),Partners,National Office,Europe,Actual,631.0,631.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,Emirates Nature (UAE),631.0,non_regional,National Office / Partners / Partners,United Arab Emirates,631.0,0,United Arab Emirates,2024-01-01 00:00:00,,United Arab Emirates
113,14824,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Australia,National Office,National Office,Asia/Pacific,Actual,1172486.0,1172486.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Australia,1172486.0,non_regional,National Office / Partners / Partners,Australia,1172486.0,0,Australia,2024-01-01 00:00:00,,Australia
114,14825,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Austria,National Office,National Office,Europe,Actual,180932.0,180932.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Austria,180932.0,non_regional,National Office / Partners / Partners,Austria,180932.0,0,Austria,2024-01-01 00:00:00,,Austria
115,14826,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Belgium,National Office,National Office,Europe,Actual,241384.0,241384.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Europe,0,WWF-Belgium,241384.0,non_regional,National Office / Partners / Partners,Belgium,241384.0,0,Belgium,2024-01-01 00:00:00,,Belgium
116,14827,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bhutan,Country Office,US Country Office,Asia/Pacific,Actual,12.0,12.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Bhutan,12.0,non_regional,Country Office,Bhutan,12.0,0,Bhutan,2024-01-01 00:00:00,,Bhutan
117,14828,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Bolivia,Country Office,US Country Office,Latin America/Caribbean,Actual,127.0,127.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Bolivia,127.0,non_regional,Country Office,Bolivia,127.0,0,Bolivia,2024-01-01 00:00:00,,Bolivia
118,14829,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Brazil,National Office,National Office,Latin America/Caribbean,Actual,225071.0,225071.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,National Office / Partners,Supporters & Partners (EUR) by WWF Office,Latin America/Caribbean,0,WWF-Brazil,225071.0,non_regional,National Office / Partners / Partners,Brazil,225071.0,0,Brazil,2024-01-01 00:00:00,,Brazil
119,14830,NPO FY2025,2024,1354.0,DDD400,Total Supporters and partners,Number,WWF-Cambodia,Country Office,International Country Office,Asia/Pacific,Actual,30.0,30.0,,"A supporter/partner is allocated to one category only, so that the overall total of WWF supporters and partners can be established without double counting. All categories will count supporters or partners who have been active within the past 12 months of the period under review. After careful consideration, it has been decided that this will be a clearer and more coherent way to count our supporters across the entire Network.",0,Country Office,Supporters & Partners (EUR) by WWF Office,Asia/Pacific,0,WWF-Cambodia,30.0,non_regional,Country Office,Cambodia,30.0,0,Cambodia,2024-01-01 00:00:00,,Cambodia
